ParameterValue,Gene0_avg,Gene0_std,Gene1_avg,Gene1_std,Gene2_avg,Gene2_std,Gene3_avg,Gene3_std,Gene4_avg,Gene4_std
0.030000000000000002,6.423994475662894,3.3074584247449748,4.047203222392827,3.052062023650747,8.407682006579066,3.4702131445050393,7.093932403828048,2.555705520102889,2.4400919946947885,3.227504377106568
0.030000000000000002,5.5969613584024405,4.2229272522086845,1.9691742757851494,6.311741611399754,3.739101063640227,3.8137956862004425,6.233964932220981,5.355964910636932,5.800389277008878,5.213971891872792
0.030000000000000002,3.852527151704809,2.204280235702052,4.172282982121401,3.6180303350853666,0.4738906541245963,4.5208218832792415,7.772694172034922,3.0670622804622694,5.151234918065496,2.753790222295254
0.030000000000000002,3.668864820926152,3.708214232618525,5.3820892334332555,4.817630659890175,5.622944472117397,5.165667502476607,4.714816218824055,4.969727062517615,5.64922245324141,4.754213517623083
0.030000000000000002,5.243813984444311,4.7859758765478775,5.060051294829967,4.587919747988456,4.229245284096745,5.661406876236222,3.252430319286043,4.987836823135349,5.337738160610432,4.151780126108975
0.030000000000000002,5.102209816821706,6.044848445575463,4.6760790364989955,4.800807232990687,4.049443803930344,5.171924776096826,5.183882846462797,4.493575996021449,4.734106413083914,5.151592383699547
0.030000000000000002,8.103944703448338,3.583546543931991,3.039535370553905,3.9113867280373915,5.507061913055649,3.030839190813181,-1.4129931692140372,5.6641982315928665,5.204406760713796,3.852824639182576
0.030000000000000002,8.604281165185165,3.701536561035826,7.967063027976026,3.2720171578032784,1.806189416592781,3.012765909157015,3.8512949282431843,2.173939983641395,8.300326874217658,2.449721131998966
0.030000000000000002,6.767349218029455,4.078877148803965,3.7353379112437217,5.735457580799662,5.263273052931622,4.032039196212902,2.6207480318116976,3.288047334568139,2.2862728505607546,3.8987114483952214
0.030000000000000002,7.914191711334901,4.974898593448746,7.088753400291856,3.514698285721767,5.818455937258225,4.455196282862885,4.704145900389941,5.824231687887346,4.549958990923473,4.1501783078707275
0.030000000000000002,6.241617229105414,2.370778468747383,3.0525916188247098,2.4685163629848113,3.3680328229175216,2.2782029857205077,8.182298302525544,4.9693838297826565,4.2445246193480815,2.9793274019209224
0.030000000000000002,4.910886532237476,2.7546839310788807,7.594314179091279,4.460403347655783,3.6844222491810568,3.8121408617532824,5.666179400965026,3.120998598805018,3.0711240589811277,4.918464551297537
0.030000000000000002,5.0267335696427216,4.959771754758033,1.5541106121019825,4.33124021823148,4.411379833521175,4.241346611282459,5.376633196360072,6.4177239634424765,6.713432987670477,4.577880605480562
0.030000000000000002,1.9084069432256878,3.7711096308843466,7.329408232731741,3.1779852760174045,10.644222824199497,4.150914041551876,0.5897721268218088,3.1630676863852663,4.753459362681026,2.400082998577207
0.030000000000000002,7.890998197004895,3.0744730796006543,8.226847750076484,3.426069761757224,12.29167634967524,4.254582378723836,5.317738033763665,2.5614050079642277,9.325848890793246,2.484891697539792
0.030000000000000002,1.717412209732489,2.410321458901117,4.407847589908464,2.6388671901451852,7.422831041455929,1.7816147562417513,-2.5194336452823536,3.830559769831818,6.199550338262662,3.392048283618602
0.030000000000000002,6.378006588921763,3.4392396631222573,4.122660669628786,2.504088777579342,2.6255377152752755,3.5844708884894807,6.46505298414934,2.252208753498664,3.4206441898526494,3.1934697332680755
0.030000000000000002,2.6694045236355772,4.671576804089665,8.789402805510719,4.185763997615363,3.028000053619475,3.857073919381723,4.831830430215007,5.488230135890059,5.6176647343174055,3.6871369803028835
0.030000000000000002,6.373284935428738,4.942614266842932,5.330797603094345,4.706681561098838,5.278497091182931,6.010622151492648,5.8740248102875166,5.51601650964423,6.746933548900218,5.18027474497608
0.030000000000000002,2.1762095153440058,5.473901877319555,4.557991011522789,4.048598840979506,5.9998952610553165,4.145658218102163,4.1855605418723965,5.317513222873304,4.794655599394643,6.43433521652688
0.030000000000000002,2.356133126701215,4.5640349663555755,6.924607702506708,3.4627765107879513,3.9917367380514723,3.5492848478561165,4.320250440860245,2.6470758621055435,6.92723854058669,2.615396984478611
0.030000000000000002,4.070550156998111,2.138966677152916,-0.42721166305266584,3.5415410394965776,-0.04892563879533716,3.6612841215111755,7.9469218404380815,3.1606787515250887,2.053192261107579,2.8562777393293732
0.030000000000000002,4.30442931252006,2.8413826254274075,1.3777290565125155,3.8050078909908365,3.683608953348464,2.6152578357016645,2.7508174727560304,6.196826747692263,7.4538135236215615,3.8206686409665656
0.030000000000000002,5.688756056872875,4.542954895236559,5.172175851122671,5.567753232987809,6.551657254731873,4.279874410898052,4.7094568506315895,4.110609648602907,4.4357670464379355,5.282885483149605
0.030000000000000002,7.429656557157637,5.110002180347232,6.712371169266989,2.614709069830401,0.27891858275627335,3.4190771911343236,0.2628934131412502,5.346683953905516,1.6084824232233954,3.283963843061449
0.034999999999999996,3.0943737622597887,2.814749485599766,4.46979084141047,1.4449793076685893,1.6095811545434975,1.9288115320423371,7.079889425824147,1.9242015424562415,-0.11299789151011046,3.6272494375074547
0.034999999999999996,6.111823101146918,3.1893948762054944,6.125511345162305,2.370235572693045,0.5724106548347961,6.0293651508388555,11.507178090222235,8.019293653362617,6.407590396051855,3.67883794644929
0.034999999999999996,4.573077329693021,5.098329578891017,4.537057077974228,4.792649526104532,7.064730477220761,5.0420786229985595,5.685385356271092,5.0635485726164235,6.348086932487596,4.459038189906979
0.034999999999999996,1.6656384362917125,1.2192625017894838,4.867306908761112,2.455838344447834,4.642508527358723,1.9574558289410362,3.2876060202252666,2.678020449315929,5.859302681024476,2.338406456334899
0.034999999999999996,2.524580920837635,2.5946596964379633,4.84952855913769,2.6537648697997596,0.8834407381061224,2.7217070023832797,3.169166007143426,3.1579574504023578,4.307603103621803,4.179144769260436
0.034999999999999996,3.85019001545578,5.5132220229443325,5.250589290970914,4.510095221811029,3.966795814185866,4.959539799651155,7.979056395406925,5.44576145373105,4.948316082801938,5.008753414153612
0.034999999999999996,4.367690537953993,4.085702161011664,6.5640678856960495,4.8050085782114715,4.285653287216842,4.9224628540819335,4.169642395755845,4.15723382256186,6.609914169195773,6.296342360657496
0.034999999999999996,5.347092075122959,2.622918927112993,3.182028390791026,3.0830746810476315,7.455828703961332,1.7945974812977465,9.452626790306402,2.626255387174135,8.374202298118691,2.8908155599278222
0.034999999999999996,3.240824806733441,4.356434645867188,4.500733304266911,4.274579923051821,4.415909258501134,4.739478596338306,6.136454415438487,5.230847373955219,6.89483883077961,5.761615269752799
0.034999999999999996,3.7101682679828203,6.041838778483166,6.853156626389902,6.138354131625564,5.409627110620317,5.906672571448718,6.553168835182114,4.060663915721656,7.072966100336552,5.170038243642463
0.034999999999999996,1.7236020604629663,3.222851573294731,6.34259983949957,3.4675208740414063,4.986668422615692,2.8980493697146748,4.301337168889861,2.77680533592052,8.348076226702322,4.253625722532266
0.034999999999999996,10.41139193544121,5.015582553491997,7.744925049250515,6.1615678542063135,2.5964331803146026,3.897323982688577,2.9775378560571664,3.861634458642214,4.9327816521193535,2.3568416334606686
0.034999999999999996,5.5132348071316475,6.448120772046812,3.0643127803201398,5.178351821815891,2.510439811166685,6.4667524634917655,3.478497865101839,5.10833282727717,5.262948216596226,4.690918265829596
0.034999999999999996,6.493352548834999,3.8838606639575306,5.542453916957855,5.356251192089595,6.38953184200924,4.817511429213308,5.99249794949598,5.3071033757315185,5.816484596637854,4.536297596220109
0.034999999999999996,5.419310574132382,4.141689960964258,3.399738674195146,4.757873782942126,6.855493806008795,3.9404783663626595,3.2549235417954074,4.24899345246773,4.519405020716153,4.235364281551001
0.034999999999999996,5.861735216414092,3.0975234472336473,6.808549622963851,3.6812149196443196,6.593090393016595,3.265353348176305,7.728464653537352,4.6182740643341935,4.549209872379286,3.5292377813172875
0.034999999999999996,5.0615146665180895,4.741795914042034,6.36429066192805,5.010375730990757,5.229822961329254,4.506776049486969,2.3414232981360374,5.473883689681069,4.919963429240166,3.538569137237566
0.034999999999999996,7.579604151354925,2.6223907707651186,4.923240685764167,4.095919099027784,2.913261728877679,4.972503341299031,5.316161620384033,5.192189528776161,3.1685892229390156,4.752883564178124
0.034999999999999996,6.134975082823996,6.234193136570372,5.320318142593546,6.5086513471746335,4.2845461502820035,4.372066979519818,4.588532540164905,4.755064236774447,5.913562796628048,4.752748999858585
0.034999999999999996,6.256559692750591,4.105371194647414,2.5728798187670434,6.547818165365353,6.374824024231724,7.195852409892383,4.8336100119172505,3.791724959453228,7.239850812885634,4.987972241482998
0.034999999999999996,8.090290679090645,2.609164351708434,4.911489557195993,3.0694800084980804,0.769753588328149,3.6311974891968934,3.7362412493662402,1.4777956501450003,7.883890646710393,2.619511741403041
0.034999999999999996,3.0187998721138816,5.389874871467291,4.3279078748880195,4.214054021780575,4.791996452173277,4.1860972071297455,3.060864355243902,4.6272887636889655,6.025986411085706,4.626302220699045
0.034999999999999996,5.851328642561433,4.813726300140357,2.9504420487682643,6.656282871394624,3.7836784131317054,4.9862831444652,4.12929927437653,4.67533801348054,6.365150020128409,5.2245754519574374
0.034999999999999996,5.558421652368758,2.2886267566204013,1.2965228650610616,3.8601849084619473,6.31029769404786,2.826144378758623,3.8790518782798875,2.2477767194479643,5.022149437580533,2.283586416895797
0.034999999999999996,5.155106593972365,4.462576760002147,5.876672255489621,5.48960313400376,7.94703430486042,5.681021231718491,5.71513803965948,5.413444615132104,3.796911459154051,5.898288430417881
0.034999999999999996,4.053408651302691,4.525316524440528,3.3856067154194935,3.698587352270543,6.93991041521992,5.437488693459344,5.198277733253093,2.405862757293809,4.857931847173811,4.438878542844697
0.034999999999999996,9.064809617150893,3.774087004860168,3.8387313507342906,2.682691643726129,4.398819403056942,3.2444097126258438,2.2792611054462455,2.6975556183596874,0.3504775891833947,3.0081738656503387
0.034999999999999996,6.900053540346984,2.7985001219140586,2.10392645288882,2.6917830559105926,6.6394198183240904,3.2436858769105625,5.774363461970974,1.7189719739389762,9.788652463533841,3.7414615972456002
0.034999999999999996,8.620013670183997,2.580432763034793,7.350325759425193,1.7263793166558365,4.574214724085271,2.74631532977673,0.453538658035831,3.1518775479451526,11.888822027423455,3.036584775942348
0.034999999999999996,4.483550993873617,2.8918621319146416,3.6610410521875068,3.6672040915879607,-0.7681201455162494,3.5806362747736284,4.444627754299055,2.1428493433084412,5.44864678932242,2.496247208609909
0.04,11.520458081090736,4.862580132574635,-0.2773417514141944,3.461052404581903,6.878257262277965,1.9126459923802166,4.8332086942296755,2.943413727830118,9.125877745217664,2.882751930412171
0.04,5.499317923678781,4.285694121990833,5.376951997481581,3.1590932458406513,6.0262735444726,2.98479562699191,9.788569791297459,7.291956307951361,4.008226314524862,6.685594228968233
0.04,13.156960298912649,4.1289313554874125,7.707696031486696,3.071582880768721,0.6793838404816801,3.2229179027571133,-3.9152230895337876,5.398960733076649,10.304736561914101,4.15760724367756
0.04,2.627631022903608,4.11513064349832,6.1120721977351335,2.7953673646818635,-0.993332170002447,4.8146478185744055,2.990731206824634,5.47714672987632,-0.8055748664983613,5.67928568961206
0.04,8.285971876138655,2.226436009695776,4.681160155074652,2.711920118444786,7.929655820959655,3.32182855346622,8.58677545375811,3.4273107144416364,5.9743349001985635,1.5292611288017857
0.04,3.185713139889385,2.6282445870222864,6.8139839353586344,2.425689745201964,2.6418870207479834,2.3504219459327413,2.7901067487029896,3.530832105754674,8.986657423593208,2.9731107320436174
0.04,5.595700737269605,4.434917670224851,4.079371755166804,5.8448223886142205,4.574789127246889,4.35918064370568,4.617376817594983,3.6302444304917736,8.011772924577228,5.423148738028077
0.04,13.013194230025963,8.31752326902886,3.8176068040530224,3.3054903320224036,8.16347200395218,3.282849414307657,6.309904211184399,3.7720354935490517,7.123053142183294,3.5745314489570235
0.04,4.63524038343636,3.5110496488336977,6.412527672501157,4.517365137667921,5.599109299951055,3.4699053514741083,5.211076641613182,4.91161686255115,3.468950414751151,3.5623524258621915
0.04,1.3735378335833945,2.7917161829795094,6.76440108143006,2.6991547776377294,13.496555958834524,5.497840973011218,8.22954684726051,3.298404942581526,8.531639599126505,3.3871241040244766
0.04,2.60162066347609,1.7078877845388,0.771739815571396,2.5515917133945303,2.9141663164018023,2.449814451158492,3.1958403516924414,3.5328505898665776,2.9133433972425395,3.1170627485265414
0.04,5.110718692349874,3.5078447331153386,4.335267624105771,3.060275606961202,13.9168157385586,6.067645568335291,11.540742130092505,4.239431343558117,5.056399955483976,2.741630367300606
0.04,5.542544583109405,5.467549474755259,5.279654690047606,4.854553378939117,3.262984031185854,4.225071882399476,5.980404465261664,4.614308829895255,3.259158297861541,3.113954985648991
0.04,6.068671523445509,2.9704418871071043,4.6739206057219,3.4147065220448236,4.3002205928635915,3.74761108449311,3.585921036306383,4.30716683724695,3.56573914369768,3.0009685651786957
0.04,6.500125025669897,3.971894075399826,7.838776913033323,4.795778043790164,7.181705030133771,4.972376979270644,4.656090713039104,5.134423689504843,3.452125368769782,4.679356155405698
0.04,5.240874376875576,3.8093772407184354,3.450942908095713,3.252893435439496,2.6863202570382585,3.5699478110229648,9.08452056462408,3.6058790597995984,5.656627079059139,3.0020183385236123
0.04,9.188442231840625,4.792054080182989,3.5258078607805134,2.6105305582330764,5.071753169507198,2.8712203866025154,10.080181136847965,4.257821215929805,7.87065864379459,3.1764000835026267
0.04,5.1870235952330015,3.7644677145587,5.345934180975438,4.356962601190802,6.4133191827723595,4.594679258351266,3.703502999776692,4.419004573201223,5.15341110895485,5.070952261500773
0.04,5.295536975684691,3.998255707579414,5.283653444563995,5.874947266540712,5.578103843777729,6.039467517309366,5.482165252586385,5.274590909474858,6.395315920930657,4.431304769601195
0.04,4.830722489330941,2.759247848325314,10.362078168779775,3.8128879371766877,7.371471827930103,2.9955467852794055,7.611844303191004,3.0735661084821997,5.651934007879794,3.2120937105141607
0.04,1.5913359398335682,3.430238289286831,3.604780077236156,2.0307589457901147,0.7982621770009126,3.4078270232203596,7.617542942981954,3.0461900431818316,5.890182884717676,2.2295923807875293
0.04,6.030729746064209,4.35497214940623,5.221510641733692,3.9823779747248467,3.8306597480664584,5.612646106073786,6.162599229356783,3.5725836669359583,5.375328460246906,3.50054992964068
0.04,4.617861940142677,2.919850954330312,3.514586504607448,1.4154905381861878,1.8941049806999655,2.8924123345102957,4.792636278787832,2.147703101751493,-3.9617715893055587,5.037666444013667
0.04,2.220387325842831,2.6157769922857574,2.0461354260953284,2.585189019269022,7.727571500952085,2.4273882552754595,-3.6930690367877985,3.6879819405146868,3.376992110653437,1.8349434264986508
0.04,3.7048927056317766,1.9874265800959272,4.014198370787055,2.9752857499513645,2.6569509456601774,1.0096011917857703,1.3021333115370597,4.058228891049802,13.861827023122522,4.68064049237196
0.04,4.568467169108099,5.284501774426313,3.953220767706342,4.984105772604368,2.4867819218888063,4.089456713865309,7.268661496155232,4.078473406042714,5.824192279149828,5.973561972752141
0.04,6.057436370197004,5.044097871294643,5.194176624673162,6.13322964916649,6.139551835123122,4.599631514832493,5.315392341715521,3.7538209505021856,3.9449284224856727,4.040484855608415
0.04,3.9751119844734744,5.0902788027629855,4.703437507577647,4.2267066284647274,6.340710226793136,3.283284940307865,2.452809652239341,7.733339560579167,6.595145888785812,3.3525518082963783
0.04,6.497632702267205,5.145631927827189,0.29915898216802006,5.67623055669803,3.3794544496620214,4.006917939236259,0.4482788771415011,5.532259321382429,6.728765050487504,2.9020809567796024
0.04,5.8198341119354104,3.4832383538819287,4.695837425282128,4.450593377731619,0.03196508198411135,7.152698072751,5.261917243513042,3.652634465847631,2.3785056388441554,4.900783898152823
0.045,4.59868870236682,2.6427430696914667,6.679225912712991,2.5425760738125933,8.501302034861968,3.3385156703112093,2.8531693906669533,3.3261974483981054,4.1899165736781,1.8848310645601443
0.045,4.456740493673295,4.427284097053446,6.993277844126171,6.756967270976359,4.98846918062539,5.719303229690116,4.670370588417801,5.351271380380529,2.64118511176704,5.4355718065935825
0.045,6.908130781984877,5.21297027730588,5.217095131979621,4.120334110282783,4.490432151973586,4.557903978908279,4.885278678398047,3.7868261254035303,4.594582457900937,4.809887234178794
0.045,5.064668717532531,3.588205628655857,10.648310451644404,5.798636665537585,1.5182538582008587,4.0116476582184735,9.172534031246977,4.000024387154253,5.3832565441407425,3.8794995250995155
0.045,3.900457596270769,5.664435721621778,4.802722994716719,5.183966945646397,5.511853740313779,5.399734243928608,4.499668031304106,4.023279274333155,4.143653693794531,4.182846165204295
0.045,4.974931118130685,2.574211356046817,9.335329208500688,3.1630477640688612,8.707213059748627,4.174074360819676,3.34165600397009,2.157741554124727,4.835955709767425,1.7627029352057633
0.045,5.716121161830387,5.593820870624284,3.7562738347736264,2.8797682760087024,3.0469934997762813,3.988134610270897,4.084699526064149,4.049132509060963,5.379533961511546,3.3966477395356445
0.045,3.5233757211105408,2.908844975877892,9.069231196143889,4.071804883066357,6.096546405847717,2.690698271988834,8.065153185217586,2.8976863158940454,3.5201129642587383,3.15192108975187
0.045,6.306315491974953,2.2791154348653944,4.009187169620276,3.6731376464589154,4.300931371232136,2.532877610609389,8.097027334839606,3.3903025020875455,10.41855563386578,3.045456519580385
0.045,6.1842959761087295,2.4756193742872177,5.462137794774557,3.622011626073993,7.448455799728357,4.655079224067019,7.949848788740509,2.8221180845714655,5.853260284916508,2.090170817349309
0.045,5.195359550256705,2.6986178821356654,3.9448133885225514,2.7006216008769184,5.532424116293368,3.9882061108622917,3.9378878176584404,2.552789257179787,5.049922783767248,2.8426878644017703
0.045,3.181385532664577,6.56366839033945,6.155810003803869,3.6930903921872402,5.344465959374416,5.566681192589345,7.068542193481427,4.723049007260545,6.073336111013807,5.423658074731477
0.045,5.0322374397529215,2.7846333724391674,6.210016507274275,3.000492707732677,4.096853814940085,2.705879830530413,6.243051711783381,3.1336963437484564,0.9291635426801429,4.538308919628749
0.045,8.45100682438258,4.084769715870149,6.527956641234566,2.8340979167580915,6.3044191728855665,2.5650112879386704,4.363793576743628,1.8245485257354632,6.14357272079999,2.316095032126998
0.045,6.443943121403815,2.5655349904786076,13.56559154284421,6.533895308652383,4.3480679653382195,2.061821474632686,3.6543310691476805,2.349423395440805,6.087017431950007,2.9544847773720044
0.045,4.906219532814869,4.988127952997134,5.592180757685246,4.1957628153726105,6.785531285725329,5.687294544440909,4.602887265383279,4.783238484868583,5.000166926563394,5.573662106486687
0.045,3.086128693872004,3.234488940561043,8.558453581290902,3.3264996303645824,2.50622462290177,2.3768633055512813,5.3707685519318,2.2955899722693163,10.50273515413902,3.70951794717008
0.045,7.751323749840676,2.6673547108539175,4.770697396335464,5.9061506578808896,4.890062799492326,5.480596102912264,7.60202488713729,4.824265151451668,5.7860579326082755,4.677819779296121
0.045,5.935788056984453,2.7536506404152163,8.65259436478295,2.262415797927031,3.5869900801020513,2.7703206884344693,1.5621790828134572,3.6393361188204536,3.7051514805015633,3.33105754790083
0.045,3.680738092375158,5.556099770117752,6.642028787928666,4.09495414348528,2.6457386192694887,3.6488865087123616,5.64611155712604,3.707639827039331,6.078331366863637,4.976083620193149
0.045,6.494927128325934,5.124664483100575,5.151595268756219,4.543217901318395,3.5306267039506953,4.0970838999340495,5.005822790338157,3.8994726780246873,4.47346749348057,5.222853143823052
0.045,6.798525726844514,4.174296182571611,4.787688106425114,2.9323340365506936,3.8124266950470194,2.603018732270474,13.065889351244735,7.96275526722858,2.302485396387872,3.090216574854666
0.045,5.384603658559702,2.6935767445092833,5.479015478114936,4.154078953517168,5.831299223046218,5.648911544668673,4.822542525962025,5.576769915791208,6.56297615498699,3.79511865573054
0.045,3.9503487022679833,3.7454392229604765,5.26560535925622,3.172871274911313,5.676851669950045,1.8234854218438923,7.111856099143699,2.9341928952825387,9.727822841865539,3.96790448435407
0.045,0.903536366035768,4.949282875002875,3.927549363332932,4.642658552027378,6.202271952713044,5.161007405182366,4.6015073062269245,6.091917099005959,6.835520124148722,6.107651403090712
0.045,12.027750518694008,2.480524165182284,3.027397611646165,1.3814912298366713,5.1711112533898795,1.0642804550162384,12.082533427072274,2.377874340831288,8.066316121613697,0.9055179905744403
0.045,4.576241840909414,5.795626151615907,5.553487255438039,4.285487287132561,5.541173632356823,3.9612998511214528,4.166621069836491,5.209075858903173,5.1140537099019205,4.625769761640578
0.045,6.00454728007467,3.357431512888702,10.421104552973105,3.099236083887291,2.4595484837265187,4.192414107411241,3.213166221503667,5.057296016637388,4.778257820491044,3.569446269108683
0.045,7.946628884670552,3.518152223291454,2.8951871853171554,2.213388262537956,5.209538695921559,3.7766087322368604,6.532753722728142,2.6924001347037745,8.836200201410236,1.5726199019943017
0.045,10.031658777945099,4.205950120990127,0.2902696193214364,5.867698264741474,2.361187453293712,3.4434226897443545,5.364156439815404,3.1949937984702097,2.524577564387597,3.3802259683398588
